,datetime_beginning_utcdatetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
10/2/2025 10:00:00 PM,10/2/2025 6:00:00 PM,RFC,WEST,ATSI,OE,7368.598,True
10/2/2025 11:00:00 PM,10/2/2025 7:00:00 PM,RFC,WEST,ATSI,OE,7340.854,True
10/3/2025 12:00:00 AM,10/2/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7220.682,True
10/3/2025 1:00:00 AM,10/2/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6888.089,True
10/3/2025 2:00:00 AM,10/2/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6504.438,True
10/3/2025 3:00:00 AM,10/2/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6159.994,True
10/3/2025 4:00:00 AM,10/3/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5883.882,True
10/3/2025 5:00:00 AM,10/3/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5677.074,True
10/3/2025 6:00:00 AM,10/3/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5585.602,True
10/3/2025 7:00:00 AM,10/3/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5515.286,True
10/3/2025 8:00:00 AM,10/3/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5595.699,True
10/3/2025 9:00:00 AM,10/3/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5790.198,True
10/3/2025 10:00:00 AM,10/3/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6222.878,True
10/3/2025 11:00:00 AM,10/3/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6542.234,True
10/3/2025 12:00:00 PM,10/3/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6688.437,True
10/3/2025 1:00:00 PM,10/3/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6823.028,True
10/3/2025 2:00:00 PM,10/3/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6976.599,True
10/3/2025 3:00:00 PM,10/3/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7146.563,True
10/3/2025 4:00:00 PM,10/3/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7402.654,True
10/3/2025 5:00:00 PM,10/3/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7654.949,True
10/3/2025 6:00:00 PM,10/3/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7831.318,True
10/3/2025 7:00:00 PM,10/3/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7960.825,True
10/3/2025 8:00:00 PM,10/3/2025 4:00:00 PM,RFC,WEST,ATSI,OE,8122.952,True
10/3/2025 9:00:00 PM,10/3/2025 5:00:00 PM,RFC,WEST,ATSI,OE,8076.511,True
10/3/2025 10:00:00 PM,10/3/2025 6:00:00 PM,RFC,WEST,ATSI,OE,7787.768,True
10/3/2025 11:00:00 PM,10/3/2025 7:00:00 PM,RFC,WEST,ATSI,OE,7552.269,True
10/4/2025 12:00:00 AM,10/3/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7262.126,True
10/4/2025 1:00:00 AM,10/3/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6983.601,True
10/4/2025 2:00:00 AM,10/3/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6564.143,True
10/4/2025 3:00:00 AM,10/3/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6100.944,True
10/4/2025 4:00:00 AM,10/4/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5818.868,True
10/4/2025 5:00:00 AM,10/4/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5636.313,True
10/4/2025 6:00:00 AM,10/4/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5421.091,True
10/4/2025 7:00:00 AM,10/4/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5363.919,True
10/4/2025 8:00:00 AM,10/4/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5369.739,True
10/4/2025 9:00:00 AM,10/4/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5414.080,True
10/4/2025 10:00:00 AM,10/4/2025 6:00:00 AM,RFC,WEST,ATSI,OE,5615.278,True
10/4/2025 11:00:00 AM,10/4/2025 7:00:00 AM,RFC,WEST,ATSI,OE,5748.240,True
10/4/2025 12:00:00 PM,10/4/2025 8:00:00 AM,RFC,WEST,ATSI,OE,5944.829,True
10/4/2025 1:00:00 PM,10/4/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6213.374,True
10/4/2025 2:00:00 PM,10/4/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6431.652,True
10/4/2025 3:00:00 PM,10/4/2025 11:00:00 AM,RFC,WEST,ATSI,OE,6705.520,True
10/4/2025 4:00:00 PM,10/4/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7049.458,True
10/4/2025 5:00:00 PM,10/4/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7335.000,True
10/4/2025 6:00:00 PM,10/4/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7558.393,True
10/4/2025 7:00:00 PM,10/4/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7779.451,True
10/4/2025 8:00:00 PM,10/4/2025 4:00:00 PM,RFC,WEST,ATSI,OE,8072.378,True
10/4/2025 9:00:00 PM,10/4/2025 5:00:00 PM,RFC,WEST,ATSI,OE,8035.332,True
10/4/2025 10:00:00 PM,10/4/2025 6:00:00 PM,RFC,WEST,ATSI,OE,7818.290,True
10/4/2025 11:00:00 PM,10/4/2025 7:00:00 PM,RFC,WEST,ATSI,OE,7592.577,True
10/5/2025 12:00:00 AM,10/4/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7238.517,True
10/5/2025 1:00:00 AM,10/4/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6978.976,True
10/5/2025 2:00:00 AM,10/4/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6589.741,True
10/5/2025 3:00:00 AM,10/4/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6139.964,True
10/5/2025 4:00:00 AM,10/5/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5858.750,True
10/5/2025 5:00:00 AM,10/5/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5495.794,True
10/5/2025 6:00:00 AM,10/5/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5391.084,True
10/5/2025 7:00:00 AM,10/5/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5319.313,True
10/5/2025 8:00:00 AM,10/5/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5294.622,True
10/5/2025 9:00:00 AM,10/5/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5315.517,True
10/5/2025 10:00:00 AM,10/5/2025 6:00:00 AM,RFC,WEST,ATSI,OE,5385.120,True
10/5/2025 11:00:00 AM,10/5/2025 7:00:00 AM,RFC,WEST,ATSI,OE,5472.927,True
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,WEST,ATSI,OE,5725.684,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6054.842,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6356.574,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,WEST,ATSI,OE,6672.390,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,WEST,ATSI,OE,6999.212,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7388.611,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7654.597,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7905.238,True
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,WEST,ATSI,OE,8086.327,True
10/5/2025 9:00:00 PM,10/5/2025 5:00:00 PM,RFC,WEST,ATSI,OE,8145.000,True
10/5/2025 10:00:00 PM,10/5/2025 6:00:00 PM,RFC,WEST,ATSI,OE,7899.714,True
10/5/2025 11:00:00 PM,10/5/2025 7:00:00 PM,RFC,WEST,ATSI,OE,7625.928,True
10/6/2025 12:00:00 AM,10/5/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7349.676,True
10/6/2025 1:00:00 AM,10/5/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6937.877,True
10/6/2025 2:00:00 AM,10/5/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6572.116,True
10/6/2025 3:00:00 AM,10/5/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6154.458,True
10/6/2025 4:00:00 AM,10/6/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5869.121,True
10/6/2025 5:00:00 AM,10/6/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5680.947,True
10/6/2025 6:00:00 AM,10/6/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5566.031,True
10/6/2025 7:00:00 AM,10/6/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5572.633,True
10/6/2025 8:00:00 AM,10/6/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5631.901,True
10/6/2025 9:00:00 AM,10/6/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5918.629,True
10/6/2025 10:00:00 AM,10/6/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6359.934,True
10/6/2025 11:00:00 AM,10/6/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6632.358,True
10/6/2025 12:00:00 PM,10/6/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6870.976,True
10/6/2025 1:00:00 PM,10/6/2025 9:00:00 AM,RFC,WEST,ATSI,OE,7094.388,True
10/6/2025 2:00:00 PM,10/6/2025 10:00:00 AM,RFC,WEST,ATSI,OE,7359.262,True
10/6/2025 3:00:00 PM,10/6/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7732.531,True
10/6/2025 4:00:00 PM,10/6/2025 12:00:00 PM,RFC,WEST,ATSI,OE,8080.657,True
10/6/2025 5:00:00 PM,10/6/2025 1:00:00 PM,RFC,WEST,ATSI,OE,8468.990,True
10/6/2025 6:00:00 PM,10/6/2025 2:00:00 PM,RFC,WEST,ATSI,OE,8584.385,True
10/6/2025 7:00:00 PM,10/6/2025 3:00:00 PM,RFC,WEST,ATSI,OE,8755.018,True
10/6/2025 8:00:00 PM,10/6/2025 4:00:00 PM,RFC,WEST,ATSI,OE,8829.044,True
10/6/2025 9:00:00 PM,10/6/2025 5:00:00 PM,RFC,WEST,ATSI,OE,8665.093,True
10/6/2025 10:00:00 PM,10/6/2025 6:00:00 PM,RFC,WEST,ATSI,OE,8410.559,True
10/6/2025 11:00:00 PM,10/6/2025 7:00:00 PM,RFC,WEST,ATSI,OE,8382.557,True
10/7/2025 12:00:00 AM,10/6/2025 8:00:00 PM,RFC,WEST,ATSI,OE,8125.821,True
10/7/2025 1:00:00 AM,10/6/2025 9:00:00 PM,RFC,WEST,ATSI,OE,7723.253,True
10/7/2025 2:00:00 AM,10/6/2025 10:00:00 PM,RFC,WEST,ATSI,OE,7257.181,True
10/7/2025 3:00:00 AM,10/6/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6821.775,True
10/7/2025 4:00:00 AM,10/7/2025 12:00:00 AM,RFC,WEST,ATSI,OE,6452.594,True
10/7/2025 5:00:00 AM,10/7/2025 1:00:00 AM,RFC,WEST,ATSI,OE,6222.555,True
10/7/2025 6:00:00 AM,10/7/2025 2:00:00 AM,RFC,WEST,ATSI,OE,6082.210,True
10/7/2025 7:00:00 AM,10/7/2025 3:00:00 AM,RFC,WEST,ATSI,OE,6089.807,True
10/7/2025 8:00:00 AM,10/7/2025 4:00:00 AM,RFC,WEST,ATSI,OE,6123.156,True
10/7/2025 9:00:00 AM,10/7/2025 5:00:00 AM,RFC,WEST,ATSI,OE,6419.151,True
10/7/2025 10:00:00 AM,10/7/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6853.588,True
10/7/2025 11:00:00 AM,10/7/2025 7:00:00 AM,RFC,WEST,ATSI,OE,7337.210,True
10/7/2025 12:00:00 PM,10/7/2025 8:00:00 AM,RFC,WEST,ATSI,OE,7420.935,True
10/7/2025 1:00:00 PM,10/7/2025 9:00:00 AM,RFC,WEST,ATSI,OE,7526.838,True
10/7/2025 2:00:00 PM,10/7/2025 10:00:00 AM,RFC,WEST,ATSI,OE,7585.715,True
10/7/2025 3:00:00 PM,10/7/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7587.808,True
10/7/2025 4:00:00 PM,10/7/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7749.143,True
10/7/2025 5:00:00 PM,10/7/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7855.116,True
10/7/2025 6:00:00 PM,10/7/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7826.784,True
10/7/2025 7:00:00 PM,10/7/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7734.689,True
10/7/2025 8:00:00 PM,10/7/2025 4:00:00 PM,RFC,WEST,ATSI,OE,7624.787,True
10/7/2025 9:00:00 PM,10/7/2025 5:00:00 PM,RFC,WEST,ATSI,OE,7598.246,True
10/7/2025 10:00:00 PM,10/7/2025 6:00:00 PM,RFC,WEST,ATSI,OE,7477.542,True
10/7/2025 11:00:00 PM,10/7/2025 7:00:00 PM,RFC,WEST,ATSI,OE,7496.565,True
10/8/2025 12:00:00 AM,10/7/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7245.607,True
10/8/2025 1:00:00 AM,10/7/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6976.459,True
10/8/2025 2:00:00 AM,10/7/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6531.260,True
10/8/2025 3:00:00 AM,10/7/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6153.855,True
10/8/2025 4:00:00 AM,10/8/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5839.375,True
10/8/2025 5:00:00 AM,10/8/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5660.285,True
10/8/2025 6:00:00 AM,10/8/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5525.381,True
10/8/2025 7:00:00 AM,10/8/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5568.569,True
10/8/2025 8:00:00 AM,10/8/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5613.258,True
10/8/2025 9:00:00 AM,10/8/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5795.619,True
10/8/2025 10:00:00 AM,10/8/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6299.387,True
10/8/2025 11:00:00 AM,10/8/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6564.464,True
10/8/2025 12:00:00 PM,10/8/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6673.452,True
10/8/2025 1:00:00 PM,10/8/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6888.891,True
10/8/2025 2:00:00 PM,10/8/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6980.222,True
10/8/2025 3:00:00 PM,10/8/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7066.386,True
10/8/2025 4:00:00 PM,10/8/2025 12:00:00 PM,RFC,WEST,ATSI,OE,6985.733,True
10/8/2025 5:00:00 PM,10/8/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7042.271,True
10/8/2025 6:00:00 PM,10/8/2025 2:00:00 PM,RFC,WEST,ATSI,OE,6967.468,True
10/8/2025 7:00:00 PM,10/8/2025 3:00:00 PM,RFC,WEST,ATSI,OE,6913.254,True
10/8/2025 8:00:00 PM,10/8/2025 4:00:00 PM,RFC,WEST,ATSI,OE,6799.015,True
10/8/2025 9:00:00 PM,10/8/2025 5:00:00 PM,RFC,WEST,ATSI,OE,6633.803,True
10/8/2025 10:00:00 PM,10/8/2025 6:00:00 PM,RFC,WEST,ATSI,OE,6719.020,True
10/8/2025 11:00:00 PM,10/8/2025 7:00:00 PM,RFC,WEST,ATSI,OE,6782.966,True
10/9/2025 12:00:00 AM,10/8/2025 8:00:00 PM,RFC,WEST,ATSI,OE,6766.343,True
10/9/2025 1:00:00 AM,10/8/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6546.903,True
10/9/2025 2:00:00 AM,10/8/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6145.960,True
10/9/2025 3:00:00 AM,10/8/2025 11:00:00 PM,RFC,WEST,ATSI,OE,5893.355,True
10/9/2025 4:00:00 AM,10/9/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5658.655,True
10/9/2025 5:00:00 AM,10/9/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5512.039,True
10/9/2025 6:00:00 AM,10/9/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5450.783,True
10/9/2025 7:00:00 AM,10/9/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5395.367,True
10/9/2025 8:00:00 AM,10/9/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5463.027,True
10/9/2025 9:00:00 AM,10/9/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5825.418,True
10/9/2025 10:00:00 AM,10/9/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6290.917,True
10/9/2025 11:00:00 AM,10/9/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6642.413,True
10/9/2025 12:00:00 PM,10/9/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6716.978,True
10/9/2025 1:00:00 PM,10/9/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6733.432,True
10/9/2025 2:00:00 PM,10/9/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6693.741,True
10/9/2025 3:00:00 PM,10/9/2025 11:00:00 AM,RFC,WEST,ATSI,OE,6644.911,True
10/9/2025 4:00:00 PM,10/9/2025 12:00:00 PM,RFC,WEST,ATSI,OE,6711.327,True
10/9/2025 5:00:00 PM,10/9/2025 1:00:00 PM,RFC,WEST,ATSI,OE,6745.485,True
10/9/2025 6:00:00 PM,10/9/2025 2:00:00 PM,RFC,WEST,ATSI,OE,6690.204,True
10/9/2025 7:00:00 PM,10/9/2025 3:00:00 PM,RFC,WEST,ATSI,OE,6634.771,True
10/9/2025 8:00:00 PM,10/9/2025 4:00:00 PM,RFC,WEST,ATSI,OE,6578.228,True
10/9/2025 9:00:00 PM,10/9/2025 5:00:00 PM,RFC,WEST,ATSI,OE,6489.040,True
10/9/2025 10:00:00 PM,10/9/2025 6:00:00 PM,RFC,WEST,ATSI,OE,6606.757,True
10/9/2025 11:00:00 PM,10/9/2025 7:00:00 PM,RFC,WEST,ATSI,OE,6803.092,True
10/10/2025 12:00:00 AM,10/9/2025 8:00:00 PM,RFC,WEST,ATSI,OE,6691.081,True
10/10/2025 1:00:00 AM,10/9/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6438.735,True
10/10/2025 2:00:00 AM,10/9/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6151.155,True
10/10/2025 3:00:00 AM,10/9/2025 11:00:00 PM,RFC,WEST,ATSI,OE,5832.485,True
10/10/2025 4:00:00 AM,10/10/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5627.728,True
10/10/2025 5:00:00 AM,10/10/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5533.677,True
10/10/2025 6:00:00 AM,10/10/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5408.733,True
10/10/2025 7:00:00 AM,10/10/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5383.199,True
10/10/2025 8:00:00 AM,10/10/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5512.200,True
10/10/2025 9:00:00 AM,10/10/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5734.247,True
10/10/2025 10:00:00 AM,10/10/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6141.291,True
10/10/2025 11:00:00 AM,10/10/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6472.171,True
10/10/2025 12:00:00 PM,10/10/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6703.515,True
10/10/2025 1:00:00 PM,10/10/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6749.319,True
10/10/2025 2:00:00 PM,10/10/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6754.000,True
10/10/2025 3:00:00 PM,10/10/2025 11:00:00 AM,RFC,WEST,ATSI,OE,6749.554,True
10/10/2025 4:00:00 PM,10/10/2025 12:00:00 PM,RFC,WEST,ATSI,OE,6667.074,True
10/10/2025 5:00:00 PM,10/10/2025 1:00:00 PM,RFC,WEST,ATSI,OE,6741.672,True
10/10/2025 6:00:00 PM,10/10/2025 2:00:00 PM,RFC,WEST,ATSI,OE,6676.150,True
10/10/2025 7:00:00 PM,10/10/2025 3:00:00 PM,RFC,WEST,ATSI,OE,6624.277,True
10/10/2025 8:00:00 PM,10/10/2025 4:00:00 PM,RFC,WEST,ATSI,OE,6587.255,True
10/10/2025 9:00:00 PM,10/10/2025 5:00:00 PM,RFC,WEST,ATSI,OE,6513.023,True
10/10/2025 10:00:00 PM,10/10/2025 6:00:00 PM,RFC,WEST,ATSI,OE,6449.830,True
10/10/2025 11:00:00 PM,10/10/2025 7:00:00 PM,RFC,WEST,ATSI,OE,6586.458,True
10/11/2025 12:00:00 AM,10/10/2025 8:00:00 PM,RFC,WEST,ATSI,OE,6477.406,True
10/11/2025 1:00:00 AM,10/10/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6257.235,True
10/11/2025 2:00:00 AM,10/10/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6000.580,True
10/11/2025 3:00:00 AM,10/10/2025 11:00:00 PM,RFC,WEST,ATSI,OE,5701.203,True
10/11/2025 4:00:00 AM,10/11/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5465.557,True
10/11/2025 5:00:00 AM,10/11/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5340.250,True
10/11/2025 6:00:00 AM,10/11/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5242.068,True
10/11/2025 7:00:00 AM,10/11/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5215.694,True
10/11/2025 8:00:00 AM,10/11/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5260.900,True
10/11/2025 9:00:00 AM,10/11/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5286.362,True
10/11/2025 10:00:00 AM,10/11/2025 6:00:00 AM,RFC,WEST,ATSI,OE,5398.799,True
10/11/2025 11:00:00 AM,10/11/2025 7:00:00 AM,RFC,WEST,ATSI,OE,5647.125,True
10/11/2025 12:00:00 PM,10/11/2025 8:00:00 AM,RFC,WEST,ATSI,OE,5808.712,True
10/11/2025 1:00:00 PM,10/11/2025 9:00:00 AM,RFC,WEST,ATSI,OE,5872.783,True
10/11/2025 2:00:00 PM,10/11/2025 10:00:00 AM,RFC,WEST,ATSI,OE,5913.500,True
10/11/2025 3:00:00 PM,10/11/2025 11:00:00 AM,RFC,WEST,ATSI,OE,5982.986,True
10/11/2025 4:00:00 PM,10/11/2025 12:00:00 PM,RFC,WEST,ATSI,OE,5994.102,True
10/11/2025 5:00:00 PM,10/11/2025 1:00:00 PM,RFC,WEST,ATSI,OE,5991.291,True
10/11/2025 6:00:00 PM,10/11/2025 2:00:00 PM,RFC,WEST,ATSI,OE,6014.604,True
10/11/2025 7:00:00 PM,10/11/2025 3:00:00 PM,RFC,WEST,ATSI,OE,5919.127,True
10/11/2025 8:00:00 PM,10/11/2025 4:00:00 PM,RFC,WEST,ATSI,OE,6041.851,True
10/11/2025 9:00:00 PM,10/11/2025 5:00:00 PM,RFC,WEST,ATSI,OE,6023.535,True
10/11/2025 10:00:00 PM,10/11/2025 6:00:00 PM,RFC,WEST,ATSI,OE,6038.212,True
10/11/2025 11:00:00 PM,10/11/2025 7:00:00 PM,RFC,WEST,ATSI,OE,6225.180,True
10/12/2025 12:00:00 AM,10/11/2025 8:00:00 PM,RFC,WEST,ATSI,OE,6129.304,True
10/12/2025 1:00:00 AM,10/11/2025 9:00:00 PM,RFC,WEST,ATSI,OE,5949.939,True
10/12/2025 2:00:00 AM,10/11/2025 10:00:00 PM,RFC,WEST,ATSI,OE,5721.759,True
10/12/2025 3:00:00 AM,10/11/2025 11:00:00 PM,RFC,WEST,ATSI,OE,5446.455,True
10/12/2025 4:00:00 AM,10/12/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5226.411,True
10/12/2025 5:00:00 AM,10/12/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5176.941,True
10/12/2025 6:00:00 AM,10/12/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5087.896,True
10/12/2025 7:00:00 AM,10/12/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5042.689,True
10/12/2025 8:00:00 AM,10/12/2025 4:00:00 AM,RFC,WEST,ATSI,OE,4982.978,True
10/12/2025 9:00:00 AM,10/12/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5063.924,True
10/12/2025 10:00:00 AM,10/12/2025 6:00:00 AM,RFC,WEST,ATSI,OE,5282.002,True
10/12/2025 11:00:00 AM,10/12/2025 7:00:00 AM,RFC,WEST,ATSI,OE,5415.938,True
10/12/2025 12:00:00 PM,10/12/2025 8:00:00 AM,RFC,WEST,ATSI,OE,5623.698,True
10/12/2025 1:00:00 PM,10/12/2025 9:00:00 AM,RFC,WEST,ATSI,OE,5681.032,True
10/12/2025 2:00:00 PM,10/12/2025 10:00:00 AM,RFC,WEST,ATSI,OE,5691.040,True
10/12/2025 3:00:00 PM,10/12/2025 11:00:00 AM,RFC,WEST,ATSI,OE,5872.763,True
10/12/2025 4:00:00 PM,10/12/2025 12:00:00 PM,RFC,WEST,ATSI,OE,5964.136,True
10/12/2025 5:00:00 PM,10/12/2025 1:00:00 PM,RFC,WEST,ATSI,OE,5974.047,True
10/12/2025 6:00:00 PM,10/12/2025 2:00:00 PM,RFC,WEST,ATSI,OE,5964.389,True
10/12/2025 7:00:00 PM,10/12/2025 3:00:00 PM,RFC,WEST,ATSI,OE,5999.497,True
10/12/2025 8:00:00 PM,10/12/2025 4:00:00 PM,RFC,WEST,ATSI,OE,6115.088,True
10/12/2025 9:00:00 PM,10/12/2025 5:00:00 PM,RFC,WEST,ATSI,OE,6193.610,True
10/12/2025 10:00:00 PM,10/12/2025 6:00:00 PM,RFC,WEST,ATSI,OE,6091.856,True
10/12/2025 11:00:00 PM,10/12/2025 7:00:00 PM,RFC,WEST,ATSI,OE,6289.165,True
10/13/2025 12:00:00 AM,10/12/2025 8:00:00 PM,RFC,WEST,ATSI,OE,6337.424,True
10/13/2025 1:00:00 AM,10/12/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6090.053,True
10/13/2025 2:00:00 AM,10/12/2025 10:00:00 PM,RFC,WEST,ATSI,OE,5788.976,True
10/13/2025 3:00:00 AM,10/12/2025 11:00:00 PM,RFC,WEST,ATSI,OE,5565.445,True
10/13/2025 4:00:00 AM,10/13/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5381.132,True
10/13/2025 5:00:00 AM,10/13/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5327.064,True
10/13/2025 6:00:00 AM,10/13/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5282.076,True
10/13/2025 7:00:00 AM,10/13/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5318.712,True
10/13/2025 8:00:00 AM,10/13/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5415.501,True
10/13/2025 9:00:00 AM,10/13/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5653.607,True
10/13/2025 10:00:00 AM,10/13/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6162.767,True
