datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
3/1/2024 8:00:00 AM,3/1/2024 3:00:00 AM,RFC,WEST,ATSI,OE,6587.282,True
3/1/2024 9:00:00 AM,3/1/2024 4:00:00 AM,RFC,WEST,ATSI,OE,6715.187,True
3/1/2024 10:00:00 AM,3/1/2024 5:00:00 AM,RFC,WEST,ATSI,OE,7023.310,True
3/1/2024 11:00:00 AM,3/1/2024 6:00:00 AM,RFC,WEST,ATSI,OE,7511.311,True
3/1/2024 12:00:00 PM,3/1/2024 7:00:00 AM,RFC,WEST,ATSI,OE,7777.992,True
3/1/2024 1:00:00 PM,3/1/2024 8:00:00 AM,RFC,WEST,ATSI,OE,7757.311,True
3/1/2024 2:00:00 PM,3/1/2024 9:00:00 AM,RFC,WEST,ATSI,OE,7622.824,True
3/1/2024 3:00:00 PM,3/1/2024 10:00:00 AM,RFC,WEST,ATSI,OE,7492.226,True
3/1/2024 4:00:00 PM,3/1/2024 11:00:00 AM,RFC,WEST,ATSI,OE,7392.753,True
3/1/2024 5:00:00 PM,3/1/2024 12:00:00 PM,RFC,WEST,ATSI,OE,7279.470,True
3/1/2024 6:00:00 PM,3/1/2024 1:00:00 PM,RFC,WEST,ATSI,OE,7334.088,True
3/1/2024 7:00:00 PM,3/1/2024 2:00:00 PM,RFC,WEST,ATSI,OE,7093.278,True
3/1/2024 8:00:00 PM,3/1/2024 3:00:00 PM,RFC,WEST,ATSI,OE,7086.473,True
3/1/2024 9:00:00 PM,3/1/2024 4:00:00 PM,RFC,WEST,ATSI,OE,7099.348,True
3/1/2024 10:00:00 PM,3/1/2024 5:00:00 PM,RFC,WEST,ATSI,OE,7096.721,True
3/1/2024 11:00:00 PM,3/1/2024 6:00:00 PM,RFC,WEST,ATSI,OE,7171.082,True
3/2/2024 12:00:00 AM,3/1/2024 7:00:00 PM,RFC,WEST,ATSI,OE,7183.016,True
3/2/2024 1:00:00 AM,3/1/2024 8:00:00 PM,RFC,WEST,ATSI,OE,7079.203,True
3/2/2024 2:00:00 AM,3/1/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6859.727,True
3/2/2024 3:00:00 AM,3/1/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6613.811,True
3/2/2024 4:00:00 AM,3/1/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6344.540,True
3/2/2024 5:00:00 AM,3/2/2024 12:00:00 AM,RFC,WEST,ATSI,OE,6166.967,True
3/2/2024 6:00:00 AM,3/2/2024 1:00:00 AM,RFC,WEST,ATSI,OE,5990.171,True
3/2/2024 7:00:00 AM,3/2/2024 2:00:00 AM,RFC,WEST,ATSI,OE,5853.573,True
3/2/2024 8:00:00 AM,3/2/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5815.423,True
3/2/2024 9:00:00 AM,3/2/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5810.252,True
3/2/2024 10:00:00 AM,3/2/2024 5:00:00 AM,RFC,WEST,ATSI,OE,5899.750,True
3/2/2024 11:00:00 AM,3/2/2024 6:00:00 AM,RFC,WEST,ATSI,OE,5997.360,True
3/2/2024 12:00:00 PM,3/2/2024 7:00:00 AM,RFC,WEST,ATSI,OE,6200.031,True
3/2/2024 1:00:00 PM,3/2/2024 8:00:00 AM,RFC,WEST,ATSI,OE,6420.336,True
3/2/2024 2:00:00 PM,3/2/2024 9:00:00 AM,RFC,WEST,ATSI,OE,6608.201,True
3/2/2024 3:00:00 PM,3/2/2024 10:00:00 AM,RFC,WEST,ATSI,OE,6737.400,True
3/2/2024 4:00:00 PM,3/2/2024 11:00:00 AM,RFC,WEST,ATSI,OE,6698.818,True
3/2/2024 5:00:00 PM,3/2/2024 12:00:00 PM,RFC,WEST,ATSI,OE,6620.576,True
3/2/2024 6:00:00 PM,3/2/2024 1:00:00 PM,RFC,WEST,ATSI,OE,6591.498,True
3/2/2024 7:00:00 PM,3/2/2024 2:00:00 PM,RFC,WEST,ATSI,OE,6525.380,True
3/2/2024 8:00:00 PM,3/2/2024 3:00:00 PM,RFC,WEST,ATSI,OE,6423.519,True
3/2/2024 9:00:00 PM,3/2/2024 4:00:00 PM,RFC,WEST,ATSI,OE,6513.844,True
3/2/2024 10:00:00 PM,3/2/2024 5:00:00 PM,RFC,WEST,ATSI,OE,6519.411,True
3/2/2024 11:00:00 PM,3/2/2024 6:00:00 PM,RFC,WEST,ATSI,OE,6681.504,True
3/3/2024 12:00:00 AM,3/2/2024 7:00:00 PM,RFC,WEST,ATSI,OE,6697.275,True
3/3/2024 1:00:00 AM,3/2/2024 8:00:00 PM,RFC,WEST,ATSI,OE,6558.109,True
3/3/2024 2:00:00 AM,3/2/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6438.686,True
3/3/2024 3:00:00 AM,3/2/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6187.222,True
3/3/2024 4:00:00 AM,3/2/2024 11:00:00 PM,RFC,WEST,ATSI,OE,5934.370,True
3/3/2024 5:00:00 AM,3/3/2024 12:00:00 AM,RFC,WEST,ATSI,OE,5778.864,True
3/3/2024 6:00:00 AM,3/3/2024 1:00:00 AM,RFC,WEST,ATSI,OE,5608.464,True
3/3/2024 7:00:00 AM,3/3/2024 2:00:00 AM,RFC,WEST,ATSI,OE,5512.248,True
3/3/2024 8:00:00 AM,3/3/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5433.491,True
3/3/2024 9:00:00 AM,3/3/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5494.467,True
3/3/2024 10:00:00 AM,3/3/2024 5:00:00 AM,RFC,WEST,ATSI,OE,5597.648,True
3/3/2024 11:00:00 AM,3/3/2024 6:00:00 AM,RFC,WEST,ATSI,OE,5693.085,True
3/3/2024 12:00:00 PM,3/3/2024 7:00:00 AM,RFC,WEST,ATSI,OE,5874.290,True
3/3/2024 1:00:00 PM,3/3/2024 8:00:00 AM,RFC,WEST,ATSI,OE,6015.914,True
3/3/2024 2:00:00 PM,3/3/2024 9:00:00 AM,RFC,WEST,ATSI,OE,6111.834,True
3/3/2024 3:00:00 PM,3/3/2024 10:00:00 AM,RFC,WEST,ATSI,OE,6172.373,True
3/3/2024 4:00:00 PM,3/3/2024 11:00:00 AM,RFC,WEST,ATSI,OE,6166.260,True
3/3/2024 5:00:00 PM,3/3/2024 12:00:00 PM,RFC,WEST,ATSI,OE,6109.815,True
3/3/2024 6:00:00 PM,3/3/2024 1:00:00 PM,RFC,WEST,ATSI,OE,5980.287,True
3/3/2024 7:00:00 PM,3/3/2024 2:00:00 PM,RFC,WEST,ATSI,OE,5901.459,True
3/3/2024 8:00:00 PM,3/3/2024 3:00:00 PM,RFC,WEST,ATSI,OE,5917.516,True
3/3/2024 9:00:00 PM,3/3/2024 4:00:00 PM,RFC,WEST,ATSI,OE,5962.021,True
3/3/2024 10:00:00 PM,3/3/2024 5:00:00 PM,RFC,WEST,ATSI,OE,6056.497,True
3/3/2024 11:00:00 PM,3/3/2024 6:00:00 PM,RFC,WEST,ATSI,OE,6313.430,True
3/4/2024 12:00:00 AM,3/3/2024 7:00:00 PM,RFC,WEST,ATSI,OE,6478.024,True
3/4/2024 1:00:00 AM,3/3/2024 8:00:00 PM,RFC,WEST,ATSI,OE,6390.227,True
3/4/2024 2:00:00 AM,3/3/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6279.155,True
3/4/2024 3:00:00 AM,3/3/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6022.536,True
3/4/2024 4:00:00 AM,3/3/2024 11:00:00 PM,RFC,WEST,ATSI,OE,5833.668,True
3/4/2024 5:00:00 AM,3/4/2024 12:00:00 AM,RFC,WEST,ATSI,OE,5701.170,True
3/4/2024 6:00:00 AM,3/4/2024 1:00:00 AM,RFC,WEST,ATSI,OE,5631.085,True
3/4/2024 7:00:00 AM,3/4/2024 2:00:00 AM,RFC,WEST,ATSI,OE,5534.719,True
3/4/2024 8:00:00 AM,3/4/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5599.421,True
3/4/2024 9:00:00 AM,3/4/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5695.019,True
3/4/2024 10:00:00 AM,3/4/2024 5:00:00 AM,RFC,WEST,ATSI,OE,6068.706,True
3/4/2024 11:00:00 AM,3/4/2024 6:00:00 AM,RFC,WEST,ATSI,OE,6594.754,True
3/4/2024 12:00:00 PM,3/4/2024 7:00:00 AM,RFC,WEST,ATSI,OE,6877.222,True
3/4/2024 1:00:00 PM,3/4/2024 8:00:00 AM,RFC,WEST,ATSI,OE,7036.953,True
3/4/2024 2:00:00 PM,3/4/2024 9:00:00 AM,RFC,WEST,ATSI,OE,7036.988,True
3/4/2024 3:00:00 PM,3/4/2024 10:00:00 AM,RFC,WEST,ATSI,OE,6992.526,True
3/4/2024 4:00:00 PM,3/4/2024 11:00:00 AM,RFC,WEST,ATSI,OE,7024.790,True
3/4/2024 5:00:00 PM,3/4/2024 12:00:00 PM,RFC,WEST,ATSI,OE,6957.834,True
3/4/2024 6:00:00 PM,3/4/2024 1:00:00 PM,RFC,WEST,ATSI,OE,6931.980,True
3/4/2024 7:00:00 PM,3/4/2024 2:00:00 PM,RFC,WEST,ATSI,OE,6897.847,True
3/4/2024 8:00:00 PM,3/4/2024 3:00:00 PM,RFC,WEST,ATSI,OE,6814.300,True
3/4/2024 9:00:00 PM,3/4/2024 4:00:00 PM,RFC,WEST,ATSI,OE,6855.936,True
3/4/2024 10:00:00 PM,3/4/2024 5:00:00 PM,RFC,WEST,ATSI,OE,6751.314,True
3/4/2024 11:00:00 PM,3/4/2024 6:00:00 PM,RFC,WEST,ATSI,OE,6875.220,True
3/5/2024 12:00:00 AM,3/4/2024 7:00:00 PM,RFC,WEST,ATSI,OE,7010.900,True
3/5/2024 1:00:00 AM,3/4/2024 8:00:00 PM,RFC,WEST,ATSI,OE,6837.856,True
3/5/2024 2:00:00 AM,3/4/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6509.694,True
3/5/2024 3:00:00 AM,3/4/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6212.705,True
3/5/2024 4:00:00 AM,3/4/2024 11:00:00 PM,RFC,WEST,ATSI,OE,5919.913,True
3/5/2024 5:00:00 AM,3/5/2024 12:00:00 AM,RFC,WEST,ATSI,OE,5704.930,True
3/5/2024 6:00:00 AM,3/5/2024 1:00:00 AM,RFC,WEST,ATSI,OE,5540.370,True
3/5/2024 7:00:00 AM,3/5/2024 2:00:00 AM,RFC,WEST,ATSI,OE,5484.576,True
3/5/2024 8:00:00 AM,3/5/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5511.366,True
3/5/2024 9:00:00 AM,3/5/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5588.561,True
3/5/2024 10:00:00 AM,3/5/2024 5:00:00 AM,RFC,WEST,ATSI,OE,5880.518,True
3/5/2024 11:00:00 AM,3/5/2024 6:00:00 AM,RFC,WEST,ATSI,OE,6423.040,True
3/5/2024 12:00:00 PM,3/5/2024 7:00:00 AM,RFC,WEST,ATSI,OE,6724.550,True
3/5/2024 1:00:00 PM,3/5/2024 8:00:00 AM,RFC,WEST,ATSI,OE,6878.429,True
3/5/2024 2:00:00 PM,3/5/2024 9:00:00 AM,RFC,WEST,ATSI,OE,6872.245,True
3/5/2024 3:00:00 PM,3/5/2024 10:00:00 AM,RFC,WEST,ATSI,OE,6863.841,True
3/5/2024 4:00:00 PM,3/5/2024 11:00:00 AM,RFC,WEST,ATSI,OE,6993.685,True
3/5/2024 5:00:00 PM,3/5/2024 12:00:00 PM,RFC,WEST,ATSI,OE,7059.278,True
3/5/2024 6:00:00 PM,3/5/2024 1:00:00 PM,RFC,WEST,ATSI,OE,7014.745,True
3/5/2024 7:00:00 PM,3/5/2024 2:00:00 PM,RFC,WEST,ATSI,OE,7007.427,True
3/5/2024 8:00:00 PM,3/5/2024 3:00:00 PM,RFC,WEST,ATSI,OE,6914.808,True
3/5/2024 9:00:00 PM,3/5/2024 4:00:00 PM,RFC,WEST,ATSI,OE,6900.205,True
3/5/2024 10:00:00 PM,3/5/2024 5:00:00 PM,RFC,WEST,ATSI,OE,6846.053,True
3/5/2024 11:00:00 PM,3/5/2024 6:00:00 PM,RFC,WEST,ATSI,OE,6904.670,True
3/6/2024 12:00:00 AM,3/5/2024 7:00:00 PM,RFC,WEST,ATSI,OE,7035.360,True
3/6/2024 1:00:00 AM,3/5/2024 8:00:00 PM,RFC,WEST,ATSI,OE,6857.422,True
3/6/2024 2:00:00 AM,3/5/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6604.996,True
3/6/2024 3:00:00 AM,3/5/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6315.589,True
3/6/2024 4:00:00 AM,3/5/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6040.636,True
3/6/2024 5:00:00 AM,3/6/2024 12:00:00 AM,RFC,WEST,ATSI,OE,5899.934,True
3/6/2024 6:00:00 AM,3/6/2024 1:00:00 AM,RFC,WEST,ATSI,OE,5767.023,True
3/6/2024 7:00:00 AM,3/6/2024 2:00:00 AM,RFC,WEST,ATSI,OE,5731.409,True
3/6/2024 8:00:00 AM,3/6/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5623.879,True
3/6/2024 9:00:00 AM,3/6/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5742.964,True
3/6/2024 10:00:00 AM,3/6/2024 5:00:00 AM,RFC,WEST,ATSI,OE,6004.032,True
3/6/2024 11:00:00 AM,3/6/2024 6:00:00 AM,RFC,WEST,ATSI,OE,6470.779,True
3/6/2024 12:00:00 PM,3/6/2024 7:00:00 AM,RFC,WEST,ATSI,OE,6846.941,True
3/6/2024 1:00:00 PM,3/6/2024 8:00:00 AM,RFC,WEST,ATSI,OE,7037.848,True
3/6/2024 2:00:00 PM,3/6/2024 9:00:00 AM,RFC,WEST,ATSI,OE,7157.359,True
3/6/2024 3:00:00 PM,3/6/2024 10:00:00 AM,RFC,WEST,ATSI,OE,7240.657,True
3/6/2024 4:00:00 PM,3/6/2024 11:00:00 AM,RFC,WEST,ATSI,OE,7189.206,True
3/6/2024 5:00:00 PM,3/6/2024 12:00:00 PM,RFC,WEST,ATSI,OE,7201.882,True
3/6/2024 6:00:00 PM,3/6/2024 1:00:00 PM,RFC,WEST,ATSI,OE,7262.687,True
3/6/2024 7:00:00 PM,3/6/2024 2:00:00 PM,RFC,WEST,ATSI,OE,7172.278,True
3/6/2024 8:00:00 PM,3/6/2024 3:00:00 PM,RFC,WEST,ATSI,OE,7110.010,True
3/6/2024 9:00:00 PM,3/6/2024 4:00:00 PM,RFC,WEST,ATSI,OE,7219.699,True
3/6/2024 10:00:00 PM,3/6/2024 5:00:00 PM,RFC,WEST,ATSI,OE,7208.263,True
3/6/2024 11:00:00 PM,3/6/2024 6:00:00 PM,RFC,WEST,ATSI,OE,7352.841,True
3/7/2024 12:00:00 AM,3/6/2024 7:00:00 PM,RFC,WEST,ATSI,OE,7344.025,True
3/7/2024 1:00:00 AM,3/6/2024 8:00:00 PM,RFC,WEST,ATSI,OE,7281.974,True
3/7/2024 2:00:00 AM,3/6/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6965.285,True
3/7/2024 3:00:00 AM,3/6/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6695.352,True
3/7/2024 4:00:00 AM,3/6/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6458.227,True
3/7/2024 5:00:00 AM,3/7/2024 12:00:00 AM,RFC,WEST,ATSI,OE,6249.682,True
3/7/2024 6:00:00 AM,3/7/2024 1:00:00 AM,RFC,WEST,ATSI,OE,6127.154,True
3/7/2024 7:00:00 AM,3/7/2024 2:00:00 AM,RFC,WEST,ATSI,OE,6047.219,True
3/7/2024 8:00:00 AM,3/7/2024 3:00:00 AM,RFC,WEST,ATSI,OE,6071.677,True
3/7/2024 9:00:00 AM,3/7/2024 4:00:00 AM,RFC,WEST,ATSI,OE,6212.724,True
3/7/2024 10:00:00 AM,3/7/2024 5:00:00 AM,RFC,WEST,ATSI,OE,6519.945,True
3/7/2024 11:00:00 AM,3/7/2024 6:00:00 AM,RFC,WEST,ATSI,OE,7045.270,True
3/7/2024 12:00:00 PM,3/7/2024 7:00:00 AM,RFC,WEST,ATSI,OE,7331.514,True
3/7/2024 1:00:00 PM,3/7/2024 8:00:00 AM,RFC,WEST,ATSI,OE,7460.424,True
3/7/2024 2:00:00 PM,3/7/2024 9:00:00 AM,RFC,WEST,ATSI,OE,7435.397,True
3/7/2024 3:00:00 PM,3/7/2024 10:00:00 AM,RFC,WEST,ATSI,OE,7433.050,True
3/7/2024 4:00:00 PM,3/7/2024 11:00:00 AM,RFC,WEST,ATSI,OE,7308.266,True
3/7/2024 5:00:00 PM,3/7/2024 12:00:00 PM,RFC,WEST,ATSI,OE,7241.690,True
3/7/2024 6:00:00 PM,3/7/2024 1:00:00 PM,RFC,WEST,ATSI,OE,7145.860,True
3/7/2024 7:00:00 PM,3/7/2024 2:00:00 PM,RFC,WEST,ATSI,OE,7008.115,True
3/7/2024 8:00:00 PM,3/7/2024 3:00:00 PM,RFC,WEST,ATSI,OE,6904.824,True
3/7/2024 9:00:00 PM,3/7/2024 4:00:00 PM,RFC,WEST,ATSI,OE,6986.854,True
3/7/2024 10:00:00 PM,3/7/2024 5:00:00 PM,RFC,WEST,ATSI,OE,7064.269,True
3/7/2024 11:00:00 PM,3/7/2024 6:00:00 PM,RFC,WEST,ATSI,OE,7225.747,True
3/8/2024 12:00:00 AM,3/7/2024 7:00:00 PM,RFC,WEST,ATSI,OE,7297.737,True
3/8/2024 1:00:00 AM,3/7/2024 8:00:00 PM,RFC,WEST,ATSI,OE,7224.991,True
3/8/2024 2:00:00 AM,3/7/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6979.333,True
3/8/2024 3:00:00 AM,3/7/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6649.921,True
3/8/2024 4:00:00 AM,3/7/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6348.060,True
3/8/2024 5:00:00 AM,3/8/2024 12:00:00 AM,RFC,WEST,ATSI,OE,6226.506,True
3/8/2024 6:00:00 AM,3/8/2024 1:00:00 AM,RFC,WEST,ATSI,OE,6113.612,True
3/8/2024 7:00:00 AM,3/8/2024 2:00:00 AM,RFC,WEST,ATSI,OE,6021.376,True
3/8/2024 8:00:00 AM,3/8/2024 3:00:00 AM,RFC,WEST,ATSI,OE,6003.459,True
3/8/2024 9:00:00 AM,3/8/2024 4:00:00 AM,RFC,WEST,ATSI,OE,6103.867,True
3/8/2024 10:00:00 AM,3/8/2024 5:00:00 AM,RFC,WEST,ATSI,OE,6381.396,True
3/8/2024 11:00:00 AM,3/8/2024 6:00:00 AM,RFC,WEST,ATSI,OE,6717.111,True
3/8/2024 12:00:00 PM,3/8/2024 7:00:00 AM,RFC,WEST,ATSI,OE,6954.277,True
3/8/2024 1:00:00 PM,3/8/2024 8:00:00 AM,RFC,WEST,ATSI,OE,7131.421,True
3/8/2024 2:00:00 PM,3/8/2024 9:00:00 AM,RFC,WEST,ATSI,OE,7183.004,True
3/8/2024 3:00:00 PM,3/8/2024 10:00:00 AM,RFC,WEST,ATSI,OE,7154.074,True
3/8/2024 4:00:00 PM,3/8/2024 11:00:00 AM,RFC,WEST,ATSI,OE,7122.576,True
3/8/2024 5:00:00 PM,3/8/2024 12:00:00 PM,RFC,WEST,ATSI,OE,7105.958,True
3/8/2024 6:00:00 PM,3/8/2024 1:00:00 PM,RFC,WEST,ATSI,OE,7118.895,True
3/8/2024 7:00:00 PM,3/8/2024 2:00:00 PM,RFC,WEST,ATSI,OE,7075.197,True
3/8/2024 8:00:00 PM,3/8/2024 3:00:00 PM,RFC,WEST,ATSI,OE,6876.606,True
3/8/2024 9:00:00 PM,3/8/2024 4:00:00 PM,RFC,WEST,ATSI,OE,6837.889,True
3/8/2024 10:00:00 PM,3/8/2024 5:00:00 PM,RFC,WEST,ATSI,OE,6806.402,True
3/8/2024 11:00:00 PM,3/8/2024 6:00:00 PM,RFC,WEST,ATSI,OE,6719.014,True
3/9/2024 12:00:00 AM,3/8/2024 7:00:00 PM,RFC,WEST,ATSI,OE,6722.653,True
3/9/2024 1:00:00 AM,3/8/2024 8:00:00 PM,RFC,WEST,ATSI,OE,6731.564,True
3/9/2024 2:00:00 AM,3/8/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6503.279,True
3/9/2024 3:00:00 AM,3/8/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6248.363,True
3/9/2024 4:00:00 AM,3/8/2024 11:00:00 PM,RFC,WEST,ATSI,OE,5944.565,True
3/9/2024 5:00:00 AM,3/9/2024 12:00:00 AM,RFC,WEST,ATSI,OE,5762.634,True
3/9/2024 6:00:00 AM,3/9/2024 1:00:00 AM,RFC,WEST,ATSI,OE,5621.449,True
3/9/2024 7:00:00 AM,3/9/2024 2:00:00 AM,RFC,WEST,ATSI,OE,5506.670,True
3/9/2024 8:00:00 AM,3/9/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5523.430,True
3/9/2024 9:00:00 AM,3/9/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5497.453,True
3/9/2024 10:00:00 AM,3/9/2024 5:00:00 AM,RFC,WEST,ATSI,OE,5586.949,True
3/9/2024 11:00:00 AM,3/9/2024 6:00:00 AM,RFC,WEST,ATSI,OE,5815.885,True
3/9/2024 12:00:00 PM,3/9/2024 7:00:00 AM,RFC,WEST,ATSI,OE,6028.421,True
3/9/2024 1:00:00 PM,3/9/2024 8:00:00 AM,RFC,WEST,ATSI,OE,6237.877,True
3/9/2024 2:00:00 PM,3/9/2024 9:00:00 AM,RFC,WEST,ATSI,OE,6454.838,True
3/9/2024 3:00:00 PM,3/9/2024 10:00:00 AM,RFC,WEST,ATSI,OE,6579.074,True
3/9/2024 4:00:00 PM,3/9/2024 11:00:00 AM,RFC,WEST,ATSI,OE,6587.708,True
3/9/2024 5:00:00 PM,3/9/2024 12:00:00 PM,RFC,WEST,ATSI,OE,6629.542,True
3/9/2024 6:00:00 PM,3/9/2024 1:00:00 PM,RFC,WEST,ATSI,OE,6605.546,True
3/9/2024 7:00:00 PM,3/9/2024 2:00:00 PM,RFC,WEST,ATSI,OE,6606.317,True
3/9/2024 8:00:00 PM,3/9/2024 3:00:00 PM,RFC,WEST,ATSI,OE,6594.912,True
3/9/2024 9:00:00 PM,3/9/2024 4:00:00 PM,RFC,WEST,ATSI,OE,6681.325,True
3/9/2024 10:00:00 PM,3/9/2024 5:00:00 PM,RFC,WEST,ATSI,OE,6668.101,True
3/9/2024 11:00:00 PM,3/9/2024 6:00:00 PM,RFC,WEST,ATSI,OE,6765.998,True
3/10/2024 12:00:00 AM,3/9/2024 7:00:00 PM,RFC,WEST,ATSI,OE,6840.330,True
3/10/2024 1:00:00 AM,3/9/2024 8:00:00 PM,RFC,WEST,ATSI,OE,6737.142,True
3/10/2024 2:00:00 AM,3/9/2024 9:00:00 PM,RFC,WEST,ATSI,OE,6627.992,True
3/10/2024 3:00:00 AM,3/9/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6385.233,True
3/10/2024 4:00:00 AM,3/9/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6160.925,True
3/10/2024 5:00:00 AM,3/10/2024 12:00:00 AM,RFC,WEST,ATSI,OE,6012.462,True
3/10/2024 6:00:00 AM,3/10/2024 1:00:00 AM,RFC,WEST,ATSI,OE,5818.493,True
3/10/2024 7:00:00 AM,3/10/2024 3:00:00 AM,RFC,WEST,ATSI,OE,5807.830,True
3/10/2024 8:00:00 AM,3/10/2024 4:00:00 AM,RFC,WEST,ATSI,OE,5947.508,True
3/10/2024 9:00:00 AM,3/10/2024 5:00:00 AM,RFC,WEST,ATSI,OE,6035.880,True
3/10/2024 10:00:00 AM,3/10/2024 6:00:00 AM,RFC,WEST,ATSI,OE,6230.251,True
3/10/2024 11:00:00 AM,3/10/2024 7:00:00 AM,RFC,WEST,ATSI,OE,6414.331,True
3/10/2024 12:00:00 PM,3/10/2024 8:00:00 AM,RFC,WEST,ATSI,OE,6519.625,True
3/10/2024 1:00:00 PM,3/10/2024 9:00:00 AM,RFC,WEST,ATSI,OE,6813.507,True
3/10/2024 2:00:00 PM,3/10/2024 10:00:00 AM,RFC,WEST,ATSI,OE,6963.675,True
3/10/2024 3:00:00 PM,3/10/2024 11:00:00 AM,RFC,WEST,ATSI,OE,7088.116,True
3/10/2024 4:00:00 PM,3/10/2024 12:00:00 PM,RFC,WEST,ATSI,OE,7162.279,True
3/10/2024 5:00:00 PM,3/10/2024 1:00:00 PM,RFC,WEST,ATSI,OE,7181.149,True
3/10/2024 6:00:00 PM,3/10/2024 2:00:00 PM,RFC,WEST,ATSI,OE,7064.371,True
3/10/2024 7:00:00 PM,3/10/2024 3:00:00 PM,RFC,WEST,ATSI,OE,7094.205,True
3/10/2024 8:00:00 PM,3/10/2024 4:00:00 PM,RFC,WEST,ATSI,OE,7100.470,True
3/10/2024 9:00:00 PM,3/10/2024 5:00:00 PM,RFC,WEST,ATSI,OE,7103.311,True
3/10/2024 10:00:00 PM,3/10/2024 6:00:00 PM,RFC,WEST,ATSI,OE,7163.773,True
3/10/2024 11:00:00 PM,3/10/2024 7:00:00 PM,RFC,WEST,ATSI,OE,7355.864,True
3/11/2024 12:00:00 AM,3/10/2024 8:00:00 PM,RFC,WEST,ATSI,OE,7426.824,True
3/11/2024 1:00:00 AM,3/10/2024 9:00:00 PM,RFC,WEST,ATSI,OE,7265.140,True
3/11/2024 2:00:00 AM,3/10/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6948.625,True
3/11/2024 3:00:00 AM,3/10/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6692.757,True
3/11/2024 4:00:00 AM,3/11/2024 12:00:00 AM,RFC,WEST,ATSI,OE,6488.537,True
3/11/2024 5:00:00 AM,3/11/2024 1:00:00 AM,RFC,WEST,ATSI,OE,6422.285,True
3/11/2024 6:00:00 AM,3/11/2024 2:00:00 AM,RFC,WEST,ATSI,OE,6388.908,True
3/11/2024 7:00:00 AM,3/11/2024 3:00:00 AM,RFC,WEST,ATSI,OE,6435.029,True
3/11/2024 8:00:00 AM,3/11/2024 4:00:00 AM,RFC,WEST,ATSI,OE,6588.563,True
3/11/2024 9:00:00 AM,3/11/2024 5:00:00 AM,RFC,WEST,ATSI,OE,6891.713,True
3/11/2024 10:00:00 AM,3/11/2024 6:00:00 AM,RFC,WEST,ATSI,OE,7423.897,True
3/11/2024 11:00:00 AM,3/11/2024 7:00:00 AM,RFC,WEST,ATSI,OE,7883.564,True
3/11/2024 12:00:00 PM,3/11/2024 8:00:00 AM,RFC,WEST,ATSI,OE,7945.486,True
3/11/2024 1:00:00 PM,3/11/2024 9:00:00 AM,RFC,WEST,ATSI,OE,7911.438,True
3/11/2024 2:00:00 PM,3/11/2024 10:00:00 AM,RFC,WEST,ATSI,OE,7744.242,True
3/11/2024 3:00:00 PM,3/11/2024 11:00:00 AM,RFC,WEST,ATSI,OE,7609.379,True
3/11/2024 4:00:00 PM,3/11/2024 12:00:00 PM,RFC,WEST,ATSI,OE,7441.278,True
3/11/2024 5:00:00 PM,3/11/2024 1:00:00 PM,RFC,WEST,ATSI,OE,7394.514,True
3/11/2024 6:00:00 PM,3/11/2024 2:00:00 PM,RFC,WEST,ATSI,OE,7224.598,True
3/11/2024 7:00:00 PM,3/11/2024 3:00:00 PM,RFC,WEST,ATSI,OE,7062.633,True
3/11/2024 8:00:00 PM,3/11/2024 4:00:00 PM,RFC,WEST,ATSI,OE,6953.723,True
